12.085	12.180238095238096	2-100-100
12.085	12.180238095238096	3-100-100
12.085	12.180238095238096	4-100-100
12.085	12.180238095238096	5-100-100
12.085	12.180238095238096	6-100-100
12.272	12.446	7-100-100
12.272	12.446	8-100-100
12.272	12.446	9-100-100
12.272	12.446	10-100-100
12.272	12.446	11-100-100
12.647	12.742238095238095	10-100-100
12.647	12.742238095238095	11-100-100
12.835	12.930238095238096	1-100-100
12.835	12.930238095238096	2-100-100
12.835	12.930238095238096	3-100-100
12.835	12.930238095238096	4-100-100
12.835	12.930238095238096	5-100-100
12.835	12.930238095238096	6-100-100
13.022	13.117238095238095	7-100-100
13.022	13.117238095238095	8-100-100
13.022	13.117238095238095	9-100-100
13.022	13.117238095238095	10-100-100
13.022	13.117238095238095	11-100-100
13.21	13.471	10-100-100
13.21	13.471	11-100-100
13.585	13.752	1-100-100
13.585	13.752	2-100-100
13.585	13.752	3-100-100
13.96	14.127	1-100-100
13.96	14.127	2-100-100
13.96	14.127	3-100-100
13.96	14.127	4-100-100
13.96	14.127	5-100-100
13.96	14.127	6-100-100
13.96	14.127	7-100-100
13.96	14.127	8-100-100
13.96	14.127	9-100-100
13.96	14.127	10-100-100
13.96	14.127	11-100-100
14.335	14.502	1-100-100
14.616	14.711238095238095	2-100-100
14.71	14.805238095238096	7-100-100
14.71	14.805238095238096	8-100-100
14.71	14.805238095238096	9-100-100
15.085	15.252	1-100-100
15.085	15.252	2-100-100
15.085	15.252	3-100-100
15.085	15.252	4-100-100
15.085	15.252	5-100-100
15.085	15.252	6-100-100
15.085	15.252	7-100-100
15.085	15.252	8-100-100
15.085	15.252	9-100-100
15.085	15.252	10-100-100
15.085	15.252	11-100-100
15.46	15.627	1-100-100
15.46	15.627	2-100-100
15.835	16.002000000000002	1-100-100
15.835	16.002000000000002	2-100-100
16.116	16.211238095238095	3-100-100
16.21	16.305238095238096	6-100-100
16.21	16.305238095238096	5-100-100
16.21	16.305238095238096	4-100-100
16.585	16.680238095238096	10-100-100
16.773	16.868238095238095	11-100-100
16.96	17.055238095238096	1-100-100
17.147	17.242238095238093	2-100-100
17.335	17.585	1-100-100
17.335	17.585	2-100-100
17.335	17.585	3-100-100
17.335	17.585	4-100-100
17.335	17.585	5-100-100
17.335	17.585	6-100-100
17.335	17.585	7-100-100
17.335	17.585	8-100-100
17.335	17.585	9-100-100
17.335	17.585	10-100-100
17.335	17.585	11-100-100
17.71	17.805238095238096	7-100-100
17.71	17.805238095238096	8-100-100
17.71	17.805238095238096	9-100-100
18.085	18.252000000000002	1-100-100
18.085	18.252000000000002	2-100-100
18.085	18.252000000000002	3-100-100
18.085	18.252000000000002	4-100-100
18.085	18.252000000000002	5-100-100
18.085	18.252000000000002	6-100-100
18.085	18.586000000000002	7-100-100
18.085	18.586000000000002	8-100-100
18.085	18.586000000000002	9-100-100
18.085	18.586000000000002	10-100-100
18.085	18.586000000000002	11-100-100
19.21	19.305238095238096	10-100-100
19.21	19.305238095238096	11-100-100
19.585	19.680238095238096	1-100-100
19.585	19.680238095238096	2-100-100
19.772	19.867238095238093	3-100-100
19.96	20.127000000000002	6-100-100
19.96	20.127000000000002	5-100-100
19.96	20.127000000000002	4-100-100
20.335	20.502000000000002	4-100-100
20.335	20.502000000000002	5-100-100
20.335	20.502000000000002	6-100-100
20.616	20.711238095238095	7-100-100
20.616	20.711238095238095	8-100-100
20.616	20.711238095238095	9-100-100
20.71	20.805238095238096	1-100-100
20.71	20.805238095238096	2-100-100
20.71	20.805238095238096	3-100-100
20.71	20.805238095238096	4-100-100
20.71	20.805238095238096	5-100-100
20.71	20.805238095238096	6-100-100
20.71	20.805238095238096	7-100-100
20.71	20.805238095238096	8-100-100
20.71	20.805238095238096	9-100-100
20.71	20.805238095238096	10-100-100
20.71	20.805238095238096	11-100-100
21.085	21.180238095238096	1-100-100
21.085	21.180238095238096	2-100-100
21.085	21.180238095238096	3-100-100
21.085	21.180238095238096	4-100-100
21.085	21.180238095238096	5-100-100
21.085	21.180238095238096	6-100-100
21.273	21.368238095238095	7-100-100
21.273	21.368238095238095	8-100-100
21.273	21.368238095238095	9-100-100
21.273	21.368238095238095	10-100-100
21.273	21.368238095238095	11-100-100
21.46	21.627000000000002	6-100-100
21.46	21.627000000000002	5-100-100
21.46	21.627000000000002	4-100-100
21.835	22.002000000000002	1-100-100
21.835	22.002000000000002	2-100-100
22.116	22.211238095238095	3-100-100
22.21	22.305238095238096	4-100-100
22.21	22.305238095238096	5-100-100
22.21	22.305238095238096	6-100-100
22.21	22.305238095238096	7-100-100
22.21	22.305238095238096	8-100-100
22.21	22.305238095238096	9-100-100
22.585	22.680238095238096	1-100-100
22.585	22.680238095238096	2-100-100
22.585	22.680238095238096	3-100-100
22.585	22.680238095238096	4-100-100
22.585	22.680238095238096	5-100-100
22.585	22.680238095238096	6-100-100
22.773	22.868238095238095	7-100-100
22.773	22.868238095238095	8-100-100
22.773	22.868238095238095	9-100-100
22.773	22.868238095238095	10-100-100
22.773	22.868238095238095	11-100-100
22.96	23.055238095238096	1-100-100
22.96	23.055238095238096	2-100-100
23.147	23.242238095238093	3-100-100
23.335	23.430238095238096	4-100-100
23.335	23.430238095238096	5-100-100
23.335	23.430238095238096	6-100-100
23.522	23.617238095238093	7-100-100
23.522	23.617238095238093	8-100-100
23.522	23.617238095238093	9-100-100
23.71	23.805238095238096	4-100-100
23.71	23.805238095238096	5-100-100
23.71	23.805238095238096	6-100-100
23.71	23.805238095238096	7-100-100
23.71	23.805238095238096	8-100-100
23.71	23.805238095238096	9-100-100
24.085	24.252000000000002	10-100-100
24.085	24.586000000000002	11-100-100
25.022	25.117238095238093	1-100-100
25.022	25.117238095238093	2-100-100
25.21	25.305238095238096	4-100-100
25.21	25.305238095238096	5-100-100
25.21	25.305238095238096	6-100-100
25.21	25.305238095238096	7-100-100
25.21	25.305238095238096	8-100-100
25.21	25.305238095238096	9-100-100
25.585	25.680238095238096	6-100-100
25.585	25.680238095238096	5-100-100
25.585	25.680238095238096	4-100-100
25.772	26.049999999999997	7-100-100
25.772	26.049999999999997	8-100-100
25.772	26.049999999999997	9-100-100
26.147	26.242238095238093	1-100-100
26.147	26.242238095238093	2-100-100
26.147	26.242238095238093	3-100-100
26.335	26.706	7-100-100
26.335	26.706	8-100-100
26.335	26.706	9-100-100
26.897	26.992238095238093	1-100-100
26.897	26.992238095238093	2-100-100
26.897	26.992238095238093	3-100-100
27.085	27.27	10-100-100
27.366	27.461238095238095	11-100-100
27.46	27.552	1-100-100
27.46	27.552	2-100-100
27.46	27.552	3-100-100
27.46	27.552	4-100-100
27.46	27.552	5-100-100
27.46	27.552	6-100-100
27.647	27.742238095238093	7-100-100
27.647	27.742238095238093	8-100-100
27.647	27.742238095238093	9-100-100
27.647	27.742238095238093	10-100-100
27.647	27.742238095238093	11-100-100
27.835	28.206	7-100-100
27.835	28.206	8-100-100
27.835	28.206	9-100-100
28.585	28.677	1-100-100
28.585	28.677	2-100-100
28.866	28.958	3-100-100
29.147	29.242238095238093	6-100-100
29.147	29.242238095238093	5-100-100
29.147	29.242238095238093	4-100-100
29.335	29.613	1-100-100
29.335	29.613	2-100-100
29.335	29.613	3-100-100
29.335	29.613	4-100-100
29.335	29.613	5-100-100
29.335	29.613	6-100-100
29.335	29.613	7-100-100
29.335	29.613	8-100-100
29.335	29.613	9-100-100
29.335	29.613	10-100-100
29.335	29.613	11-100-100
29.71	29.805238095238096	1-100-100
29.71	29.805238095238096	2-100-100
29.897	30.081999999999997	3-100-100
30.272	30.367238095238093	6-100-100
30.272	30.367238095238093	5-100-100
30.272	30.367238095238093	4-100-100
30.366	30.458	7-100-100
30.366	30.458	8-100-100
30.366	30.458	9-100-100
30.647	30.738999999999997	1-100-100
30.647	30.738999999999997	2-100-100
30.647	30.738999999999997	3-100-100
31.022	31.117238095238093	7-100-100
31.022	31.117238095238093	8-100-100
31.022	31.117238095238093	9-100-100
31.21	31.305238095238096	10-100-100
31.397	31.492238095238093	11-100-100
31.585	31.677	4-100-100
31.585	31.677	5-100-100
31.585	31.677	6-100-100
31.866	31.958	7-100-100
31.866	31.958	8-100-100
31.866	31.958	9-100-100
32.147	32.24223809523809	10-100-100
32.147	32.24223809523809	11-100-100
32.335	32.706	1-100-100
32.335	32.706	2-100-100
32.335	32.706	3-100-100
32.897	32.99223809523809	1-100-100
32.897	32.99223809523809	2-100-100
32.897	32.99223809523809	3-100-100
32.897	32.99223809523809	4-100-100
32.897	32.99223809523809	5-100-100
32.897	32.99223809523809	6-100-100
32.897	32.99223809523809	7-100-100
32.897	32.99223809523809	8-100-100
32.897	32.99223809523809	9-100-100
32.897	32.99223809523809	10-100-100
32.897	32.99223809523809	11-100-100
33.085	33.27	1-100-100
33.085	33.27	2-100-100
33.366	33.461238095238095	3-100-100
33.46	33.552	1-100-100
33.46	33.552	2-100-100
33.46	33.552	3-100-100
33.46	33.552	4-100-100
33.46	33.552	5-100-100
33.46	33.552	6-100-100
33.647	33.74223809523809	7-100-100
33.647	33.74223809523809	8-100-100
33.647	33.74223809523809	9-100-100
33.647	33.74223809523809	10-100-100
33.647	33.74223809523809	11-100-100
33.835	33.9275	10-100-100
33.835	34.112500000000004	11-100-100
34.397	34.49223809523809	1-100-100
34.397	34.49223809523809	2-100-100
34.397	34.49223809523809	3-100-100
34.585	34.677	1-100-100
34.585	34.677	2-100-100
34.866	34.958	3-100-100
35.147	35.24223809523809	6-100-100
35.147	35.24223809523809	5-100-100
35.147	35.24223809523809	4-100-100
35.335	35.613	1-100-100
35.335	35.613	2-100-100
35.335	35.613	3-100-100
35.71	35.805238095238096	1-100-100
35.897	36.268	2-100-100
36.46	36.555238095238096	1-100-100
36.647	36.693	2-100-100
36.647	36.785	3-100-100
37.022	37.11723809523809	4-100-100
37.022	37.11723809523809	5-100-100
37.022	37.11723809523809	6-100-100
37.022	37.11723809523809	7-100-100
37.022	37.11723809523809	8-100-100
37.022	37.11723809523809	9-100-100
37.21	37.305238095238096	1-100-100
37.21	37.305238095238096	2-100-100
37.21	37.305238095238096	3-100-100
37.303	37.39823809523809	4-100-100
37.303	37.39823809523809	5-100-100
37.303	37.39823809523809	6-100-100
37.397	37.49223809523809	7-100-100
37.397	37.49223809523809	8-100-100
37.397	37.49223809523809	9-100-100
37.491	37.586238095238095	10-100-100
37.491	37.586238095238095	11-100-100
37.585	37.696	1-100-100
37.585	37.696	2-100-100
37.585	37.696	3-100-100
37.585	37.696	4-100-100
37.585	37.696	5-100-100
37.585	37.696	6-100-100
37.772	37.994	7-100-100
37.772	37.994	8-100-100
37.772	37.994	9-100-100
37.772	37.994	10-100-100
37.772	37.994	11-100-100
38.053	38.163999999999994	1-100-100
38.241	38.463	2-100-100
38.522	38.632999999999996	7-100-100
38.522	38.632999999999996	8-100-100
38.522	38.632999999999996	9-100-100
38.71	38.821	6-100-100
38.71	38.821	5-100-100
38.71	38.821	4-100-100
38.897	39.007999999999996	7-100-100
38.897	39.007999999999996	8-100-100
38.897	39.007999999999996	9-100-100
39.085	39.196	10-100-100
39.272	39.494	11-100-100
39.553	39.663999999999994	1-100-100
39.553	39.663999999999994	2-100-100
39.741	39.963	3-100-100
40.022	40.132999999999996	10-100-100
40.022	40.132999999999996	11-100-100
40.21	40.321	6-100-100
40.21	40.321	5-100-100
40.21	40.321	4-100-100
40.397	40.507999999999996	7-100-100
40.397	40.507999999999996	8-100-100
40.397	40.507999999999996	9-100-100
40.585	40.696	4-100-100
40.585	40.696	5-100-100
40.585	40.696	6-100-100
40.772	40.882999999999996	7-100-100
40.772	40.882999999999996	8-100-100
40.772	40.882999999999996	9-100-100
40.96	41.071	1-100-100
40.96	41.071	2-100-100
41.147	41.257999999999996	3-100-100
41.335	41.446	1-100-100
41.522	41.632999999999996	2-100-100
41.71	41.821	6-100-100
41.71	41.821	5-100-100
41.71	41.821	4-100-100
41.897	42.007999999999996	7-100-100
41.897	42.007999999999996	8-100-100
41.897	42.007999999999996	9-100-100
42.085	42.196	1-100-100
42.272	42.494	2-100-100
42.553	42.663999999999994	6-100-100
42.553	42.663999999999994	5-100-100
42.553	42.663999999999994	4-100-100
42.741	42.963	7-100-100
42.741	42.963	8-100-100
42.741	42.963	9-100-100
43.022	43.132999999999996	1-100-100
43.022	43.132999999999996	2-100-100
43.21	43.321	1-100-100
43.397	43.507999999999996	2-100-100
43.585	43.696	10-100-100
43.772	43.994	11-100-100
44.053	44.163999999999994	1-100-100
44.053	44.163999999999994	2-100-100
44.241	44.463	3-100-100
44.522	44.632999999999996	6-100-100
44.522	44.632999999999996	5-100-100
44.522	44.632999999999996	4-100-100
44.71	44.821	10-100-100
44.897	45.007999999999996	11-100-100
45.085	45.196	6-100-100
45.085	45.196	5-100-100
45.085	45.196	4-100-100
45.272	45.494	7-100-100
45.272	45.494	8-100-100
45.272	45.494	9-100-100
45.553	45.663999999999994	10-100-100
45.741	45.963	11-100-100
46.022	46.132999999999996	4-100-100
46.022	46.132999999999996	5-100-100
46.022	46.132999999999996	6-100-100
46.022	46.132999999999996	7-100-100
46.022	46.132999999999996	8-100-100
46.022	46.132999999999996	9-100-100
46.21	46.321	1-100-100
46.21	46.321	2-100-100
46.21	46.321	3-100-100
46.21	46.321	4-100-100
46.21	46.321	5-100-100
46.21	46.321	6-100-100
46.397	46.507999999999996	7-100-100
46.397	46.507999999999996	8-100-100
46.397	46.507999999999996	9-100-100
46.397	46.507999999999996	10-100-100
46.397	46.507999999999996	11-100-100
46.585	46.696	10-100-100
46.772	46.882999999999996	11-100-100
46.96	47.071	10-100-100
47.147	47.257999999999996	11-100-100
47.335	47.446	1-100-100
47.335	47.446	2-100-100
47.522	47.632999999999996	3-100-100
47.71	47.821	10-100-100
47.897	48.007999999999996	11-100-100
48.085	48.196	1-100-100
48.085	48.196	2-100-100
48.085	48.196	3-100-100
48.085	48.196	4-100-100
48.085	48.196	5-100-100
48.085	48.196	6-100-100
48.272	48.494	7-100-100
48.272	48.494	8-100-100
48.272	48.494	9-100-100
48.272	48.494	10-100-100
48.272	48.494	11-100-100
48.553	48.663999999999994	1-100-100
48.741	48.963	2-100-100
49.022	49.11723809523809	5-100-100
49.022	49.11723809523809	6-100-100
49.022	49.11723809523809	7-100-100
49.116	49.1715	4-100-100
49.116	49.1715	8-100-100
49.116	49.2825	9-100-100
49.397	49.507999999999996	7-100-100
49.397	49.507999999999996	8-100-100
49.397	49.507999999999996	9-100-100
49.585	49.680238095238096	1-100-100
49.585	49.680238095238096	2-100-100
49.585	49.680238095238096	3-100-100
49.585	49.680238095238096	4-100-100
49.585	49.680238095238096	5-100-100
49.585	49.680238095238096	6-100-100
49.772	49.86723809523809	7-100-100
49.772	49.86723809523809	8-100-100
49.772	49.86723809523809	9-100-100
49.772	49.86723809523809	10-100-100
49.772	49.86723809523809	11-100-100
49.96	50.182	10-100-100
50.241	50.336238095238095	11-100-100
50.335	50.430238095238096	6-100-100
50.335	50.430238095238096	5-100-100
50.335	50.430238095238096	4-100-100
50.522	50.61723809523809	7-100-100
50.522	50.61723809523809	8-100-100
50.522	50.61723809523809	9-100-100
50.71	50.932	6-100-100
50.71	50.932	5-100-100
50.71	50.932	4-100-100
50.991	51.086238095238095	7-100-100
50.991	51.086238095238095	8-100-100
50.991	51.086238095238095	9-100-100
51.085	51.180238095238096	1-100-100
51.085	51.180238095238096	2-100-100
51.272	51.36723809523809	3-100-100
51.46	51.682	1-100-100
51.741	51.836238095238095	2-100-100
51.835	51.930238095238096	10-100-100
52.022	52.11723809523809	11-100-100
52.21	52.305238095238096	9-100-100
52.397	52.4525	8-100-100
52.397	52.5635	7-100-100
52.772	52.86723809523809	1-100-100
52.772	52.86723809523809	2-100-100
52.96	53.182	1-100-100
52.96	53.182	2-100-100
53.241	53.336238095238095	3-100-100
53.335	53.430238095238096	1-100-100
53.335	53.430238095238096	2-100-100
53.335	53.430238095238096	3-100-100
53.335	53.430238095238096	4-100-100
53.335	53.430238095238096	5-100-100
53.335	53.430238095238096	6-100-100
53.522	53.61723809523809	7-100-100
53.522	53.61723809523809	8-100-100
53.522	53.61723809523809	9-100-100
53.522	53.61723809523809	10-100-100
53.522	53.61723809523809	11-100-100
53.71	53.932	1-100-100
53.71	53.932	2-100-100
53.991	54.086238095238095	3-100-100
54.085	54.180238095238096	10-100-100
54.272	54.36723809523809	11-100-100
54.46	54.555238095238096	9-100-100
54.647	54.74223809523809	8-100-100
54.741	54.836238095238095	7-100-100
54.835	54.8905	4-100-100
54.835	54.8905	5-100-100
54.835	54.8905	6-100-100
54.835	55.0015	7-100-100
54.835	55.0015	8-100-100
54.835	55.0015	9-100-100
55.21	55.305238095238096	6-100-100
55.397	55.49223809523809	5-100-100
55.491	55.586238095238095	4-100-100
55.585	55.696	4-100-100
55.585	55.696	5-100-100
55.585	55.696	6-100-100
55.773	55.884	7-100-100
55.773	55.884	8-100-100
55.773	55.884	9-100-100
55.96	56.182	1-100-100
56.241	56.336238095238095	2-100-100
56.335	56.3905	6-100-100
56.335	56.3905	5-100-100
56.335	56.3905	4-100-100
56.335	56.5015	7-100-100
56.335	56.5015	8-100-100
56.335	56.5015	9-100-100
56.71	56.805238095238096	1-100-100
56.71	56.805238095238096	2-100-100
56.897	56.99223809523809	3-100-100
57.085	57.418	7-100-100
57.085	57.418	8-100-100
57.085	57.418	9-100-100
57.46	57.555238095238096	11-100-100
57.46	57.555238095238096	10-100-100
57.647	57.74223809523809	4-100-100
57.647	57.74223809523809	5-100-100
57.647	57.74223809523809	6-100-100
57.647	57.74223809523809	7-100-100
57.647	57.74223809523809	8-100-100
57.647	57.74223809523809	9-100-100
57.741	57.836238095238095	1-100-100
57.741	57.836238095238095	2-100-100
57.741	57.836238095238095	3-100-100
57.835	57.930238095238096	4-100-100
57.835	57.930238095238096	7-100-100
57.928	58.02323809523809	6-100-100
57.928	58.02323809523809	9-100-100
58.022	58.132999999999996	5-100-100
58.022	58.132999999999996	8-100-100
58.21	58.432	4-100-100
58.21	58.432	5-100-100
58.21	58.432	6-100-100
58.21	58.432	7-100-100
58.21	58.432	8-100-100
58.21	58.432	9-100-100
58.585	58.680238095238096	1-100-100
58.772	58.86723809523809	2-100-100
58.96	59.055238095238096	7-100-100
59.147	59.24223809523809	8-100-100
59.241	59.336238095238095	9-100-100
59.335	59.446	10-100-100
59.522	59.632999999999996	11-100-100
59.71	59.805238095238096	1-100-100
59.71	59.805238095238096	2-100-100
59.71	59.805238095238096	3-100-100
59.897	59.99223809523809	4-100-100
59.897	59.99223809523809	5-100-100
59.897	59.99223809523809	6-100-100
59.897	59.99223809523809	7-100-100
59.897	59.99223809523809	8-100-100
59.897	59.99223809523809	9-100-100
59.991	60.086238095238095	10-100-100
59.991	60.086238095238095	11-100-100
60.085	60.180238095238096	1-100-100
60.085	60.180238095238096	2-100-100
60.272	60.36723809523809	3-100-100
60.46	60.571	9-100-100
60.647	60.74223809523809	8-100-100
60.741	60.852	7-100-100
60.928	61.02323809523809	1-100-100
61.022	61.132999999999996	2-100-100
61.21	61.305238095238096	1-100-100
61.21	61.305238095238096	2-100-100
61.397	61.49223809523809	3-100-100
61.585	61.973	4-100-100
61.585	61.973	5-100-100
61.585	61.973	6-100-100
61.585	61.973	7-100-100
61.585	61.973	8-100-100
61.585	61.973	9-100-100
61.96	62.218	1-100-100
61.96	62.218	2-100-100
62.241	62.336238095238095	3-100-100
62.335	62.593	1-100-100
62.616	62.711238095238095	2-100-100
62.71	62.968	6-100-100
62.71	62.968	5-100-100
62.71	62.968	4-100-100
63.085	63.180238095238096	1-100-100
63.085	63.180238095238096	2-100-100
63.085	63.180238095238096	3-100-100
63.272	63.36723809523809	4-100-100
63.272	63.36723809523809	5-100-100
63.272	63.36723809523809	6-100-100
63.272	63.36723809523809	7-100-100
63.272	63.36723809523809	8-100-100
63.272	63.36723809523809	9-100-100
63.366	63.461238095238095	10-100-100
63.366	63.461238095238095	11-100-100
63.46	63.718	4-100-100
63.46	63.718	5-100-100
63.46	63.718	6-100-100
63.741	63.836238095238095	7-100-100
63.741	63.836238095238095	8-100-100
63.741	63.836238095238095	9-100-100
63.835	64.093	6-100-100
63.835	64.093	5-100-100
63.835	64.093	4-100-100
64.116	64.2112380952381	7-100-100
64.116	64.2112380952381	8-100-100
64.116	64.2112380952381	9-100-100
64.21	64.46799999999999	6-100-100
64.21	64.46799999999999	5-100-100
64.21	64.46799999999999	4-100-100
64.491	64.5862380952381	7-100-100
64.491	64.5862380952381	8-100-100
64.491	64.5862380952381	9-100-100
64.585	64.84299999999999	10-100-100
64.866	64.9612380952381	11-100-100
64.96	65.21799999999999	1-100-100
64.96	65.21799999999999	2-100-100
65.241	65.3362380952381	3-100-100
65.335	65.59299999999999	1-100-100
65.335	65.59299999999999	2-100-100
65.335	65.59299999999999	3-100-100
65.335	65.59299999999999	4-100-100
65.335	65.59299999999999	5-100-100
65.335	65.59299999999999	6-100-100
65.616	65.7112380952381	7-100-100
65.616	65.7112380952381	8-100-100
65.616	65.7112380952381	9-100-100
65.616	65.7112380952381	10-100-100
65.616	65.7112380952381	11-100-100
65.71	65.96799999999999	6-100-100
65.71	65.96799999999999	5-100-100
65.71	65.96799999999999	4-100-100
65.991	66.0862380952381	7-100-100
65.991	66.0862380952381	8-100-100
65.991	66.0862380952381	9-100-100
66.085	66.34299999999999	1-100-100
66.085	66.34299999999999	2-100-100
66.366	66.4612380952381	3-100-100
66.46	66.71799999999999	4-100-100
66.46	66.71799999999999	5-100-100
66.46	66.71799999999999	6-100-100
66.741	66.8362380952381	7-100-100
66.741	66.8362380952381	8-100-100
66.741	66.8362380952381	9-100-100
66.835	67.09299999999999	10-100-100
67.116	67.2112380952381	11-100-100
67.21	67.3052380952381	4-100-100
67.303	67.3982380952381	5-100-100
67.397	67.52600000000001	6-100-100
67.585	67.6802380952381	1-100-100
67.585	67.6802380952381	2-100-100
67.585	67.6802380952381	3-100-100
67.678	67.7732380952381	4-100-100
67.678	67.7732380952381	5-100-100
67.678	67.7732380952381	6-100-100
67.772	67.86723809523811	7-100-100
67.772	67.86723809523811	8-100-100
67.772	67.86723809523811	9-100-100
67.866	67.9612380952381	10-100-100
67.866	67.9612380952381	11-100-100
67.96	68.0552380952381	6-100-100
68.053	68.1482380952381	5-100-100
68.147	68.24223809523811	4-100-100
68.241	68.3362380952381	9-100-100
68.335	68.4302380952381	10-100-100
68.335	68.4302380952381	11-100-100
68.428	68.5232380952381	7-100-100
68.428	68.5232380952381	8-100-100
68.428	68.5232380952381	9-100-100
68.522	68.61723809523811	4-100-100
68.522	68.61723809523811	5-100-100
68.522	68.61723809523811	6-100-100
68.616	68.7112380952381	1-100-100
68.616	68.7112380952381	2-100-100
68.616	68.7112380952381	3-100-100
68.71	68.8052380952381	6-100-100
68.71	68.8052380952381	5-100-100
68.803	68.8982380952381	4-100-100
68.897	68.99223809523811	9-100-100
68.991	69.0862380952381	8-100-100
68.991	69.0862380952381	7-100-100
69.085	69.214	5-100-100
69.085	69.214	6-100-100
69.085	69.214	7-100-100
69.272	69.3365	4-100-100
69.272	69.3365	8-100-100
69.272	69.4655	9-100-100
69.553	69.6482380952381	4-100-100
69.553	69.6482380952381	7-100-100
69.647	69.74223809523811	5-100-100
69.647	69.74223809523811	8-100-100
69.741	69.8362380952381	6-100-100
69.741	69.8362380952381	9-100-100
69.835	69.9302380952381	10-100-100
69.835	69.9302380952381	11-100-100
69.928	70.0232380952381	7-100-100
69.928	70.0232380952381	8-100-100
69.928	70.0232380952381	9-100-100
70.022	70.11723809523811	4-100-100
70.022	70.11723809523811	5-100-100
70.022	70.11723809523811	6-100-100
70.116	70.2112380952381	1-100-100
70.116	70.2112380952381	2-100-100
